hvac_S,hvac_N
2.957142857,19.84666667
16.34611111,22.66666667
5.082352941,0.0
6.081764706,18.68058824
27.31578947,9.87
7.61,26.78421053
19.7875,22.69333333
43.51052632,9.64
2.92,25.87894737
3.615789474,4.726666667
39.04444444,8.454444444
25.30526316,9.7425
22.2,22.3
0.0,0.0
0.0,21.79125
2.055555556,22.86666667
26.06125,37.00875
1.242142857,18.72333333
23.03,8.26
19.85581809531459,29.213521314577747
24.8,26.7
20.93,24.3875
11.14578947,21.205
0.0,0.0
59.419,8.697142857
37.5,40.79
18.07,20.91428571
0.0,8.26
0.0,38.0
25.8,20.1
12.36263158,33.19473684
24.81611111,28.89882353
44.49333333,8.244444444
12.58,8.245882353
24.68777778,15.79857143
26.69047619,15.025
27.2,7.733333333
33.0,42.3
16.39,35.2
40.79,34.29
18.39,40.29
0.0,7.94
14.93375,8.432222222
1.0,8.232222222
10.115,25.14736842
25.02222222,8.265555556
0.0,23.4
22.74,8.734
21.3,24.4
18.739,23.07894737
23.48125,29.85
0.0,0.0
21.16111111,9.041111111
22.3,21.3
2.866666667,20.03235294
32.24466667,8.897142857
0.0,19.5595
19.63352941,8.816
28.63157895,8.397777778
31.5,40.0
23.05384615,9.2875
1.75,6.373333333
35.18705882,8.64875
1.541666667,8.146470588
22.1,25.0
15.83733333,30.8725
23.70357706,7.9
28.78421053,8.996666667
0.0,1.9145
24.6,27.575
49.25789474,9.869
11.09941176,22.83333333
23.241520645969047,35.78303279775287
27.41666667,7.46
42.405,49.30833333
22.78176471,21.91111111
0.0,19.789
10.19347078632211,18.75954047082655
0.0,22.28421053
25.8875,8.475555556
1.9645,8.255833333
19.3,41.1
0.0,18.63111111
21.49368421,8.545
6.005,20.61647059
20.93866667,34.46
22.8,7.3625
0.0,26.58789474
37.82473684,7.855555556
26.59,8.16125
6.118125,20.94875
37.28285714,8.2125
2.393333333,8.785714286
22.57142857,34.85714286
0.0,18.138
16.2,37.0
0.0,5.837777778
47.95736842,8.332222222
0.0,18.29666667
18.14444444,22.60769231
26.18,8.17375
14.37125,20.99352941
39.59833333,8.31125
24.85,7.966666667
7.026111111,21.44722222
21.35882353,8.075
26.85586667,8.18
16.586,41.65266667
45.2,42.7
23.0875,32.36352941
28.27222222,10.82
3.565333333,36.678125
0.0,6.966
66.17588235,8.56
23.54117647,8.39
7.035,40.8845
57.43333333,8.15
18.10529412,8.275294118
26.13333333,38.25444444
29.22941176,33.64
27.63125,8.895
41.39375,8.142857143
45.9,41.5
49.1125,8.63
27.6150616,10.28779014
25.37722099,7.7
21.44888889,30.99444444
0.0,0.0
0.0,0.0
30.6,33.0
27.48634876,9.704462764
45.8,36.29
0.0,21.31052632
39.85764706,7.35
23.43684211,8.154
19.6,49.8
43.9,57.4
23.17894737,8.385714286
2.642105263,19.09947368
3.4375,15.178125
11.574,20.31947368
0.0,19.28087719
16.5,37.9
40.964,8.116666667
27.9,8.355714286
21.47647059,8.181666667
0.0,8.8925
19.1525,24.85833333
32.55235294,31.61611111
33.20714286,30.34785714
11.474,21.42578947
14.85210526,19.67315789
26.76363636,8.153333333
20.67866667,8.556
0.0,0.0
19.64444444,0.0
44.2,62.8
23.176490991820174,36.944379307759164
24.75333333,23.52
21.6,21.6
21.51529412,25.51428571
8.31125,0.0
0.0,20.17722222
25.81428571,8.633333333
23.61052632,0.0
25.78421053,8.38
20.16444444,8.195
18.83,43.3
28.93157895,8.198333333
26.745,9.677777778
22.84058824,36.16666667
36.50263158,8.7225
13.1645,8.668571429
15.76052632,7.975
25.42631579,8.043888889
34.1745,8.854285714
19.68315789,36.1575
26.4,50.4
42.4,45.0
16.597,8.8475
30.53166667,7.92
0.0,33.58222222
4.404,20.16157895
10.90444444,21.77058824
21.64944444,25.81666667
19.20571429,41.68571429
29.655,8.56
20.0935,8.7625
1.82,8.64875
53.33631579,8.32375
36.75526316,8.56125
18.518,35.926
39.79,23.8
22.47960958,7.6
24.43684211,8.64
13.83277778,14.35555556
18.869,24.15
9.662105263,22.13105263
10.17157895,27.22222222
22.825,0.0
0.0,0.0
2.15,1.055625
0.0,0.0
20.2,21.0
23.0,19.7
0.0,19.27964912
27.6,40.79
33.39941176,32.55176471
27.335,7.966666667
0.955555556,19.41368421
21.525,10.93333333
23.39352941,35.13866667
0.0,18.0975
0.0,35.6
0.0,0.0
34.08222222,40.06842105
36.24454545,34.86555556
21.0,20.6
18.5,25.9
18.573,22.49473684
24.52894737,25.1
20.26789474,21.75263158
30.75235294,8.651818182
44.70473684,8.716666667
29.51111111,7.9
43.99294118,47.25294118
56.31428571,8.13625
20.0,45.9
28.4,28.9
21.77181818,22.50909091
19.72588235,26.01764706
47.62578947,9.12
25.89,27.24
18.89,21.7
9.95,4.188888889
23.45,42.88
30.0825,27.25
0.0,9.56931928
24.99375,8.022222222
19.39,39.4
36.2,32.7
18.966,22.85714286
38.08,11.825
10.08421053,22.27222222
12.14210526,22.11947368
31.56,9.798
21.29944444,8.475
4.011111111,8.82375
16.85555556,24.88888889
27.325,8.368
15.15111111,8.476666667
23.2,8.671428571
31.734,43.544
23.94781731,8.024166667
26.22222222,7.712857143
43.5,64.59
0.0,7.3875
23.35555556,7.657142857
23.41764706,6.642857143
27.7,13.84285714
23.46315789,7.87375
25.2,29.0
41.06263158,8.081666667
28.65,10.22
3.0,23.86666667
15.94722222,22.57222222
23.21818182,25.69090909
24.26,8.3125
25.76428571,42.05
24.77058824,20.48571429
19.13619048,38.0652381
5.211764706,20.58222222
1.545,15.2345
22.46315789,41.67368421
0.0,14.02375
39.793,9.316666667
41.37611111,8.333333333
17.12466667,38.485625
0.955555556,22.16555556
26.10448605,10.10919652
42.74052632,9.5225
27.14,8.566666667
19.6,23.7
0.0,8.0
27.87,8.369
27.99928571,48.03571429
22.72578947,31.37529412
27.68947368,9.7225
21.85714286,40.49733333
19.88111111,25.07777778
16.22473684,27.07047619
9.758888889,41.29210526
8.487058824,24.45
19.8,22.0
55.555,9.4
25.87,8.03625
22.1,45.9
0.0,7.98625
17.9095,35.2895
38.0,34.5
27.22352941,7.888888889
42.4235,8.92
0.0,0.0
12.57736842,8.682857143
26.2,8.2
27.025,29.198
20.8,23.1
38.89866667,47.58533333
21.599375,39.96533333
0.0,0.0
32.343125,35.67
46.8625,7.542857143
41.33111111,8.58
15.6,35.4
44.2,29.5
30.3,7.859
20.61894737,30.32526316
0.0,19.3675
27.81578947,32.34333333
29.5,34.79
0.0,8.438571429
0.0,19.64833333
42.4,59.7
0.0,8.243636364
24.09473684,8.3975
21.86666667,7.46
22.36,7.08
25.0,42.4
16.50368421,25.39388889
48.01,9.054285714
19.47111111,21.96111111
0.0,37.4
1.046666667,7.441428571
26.66666667,7.866666667
21.05684211,38.86736842
19.8,60.0
30.71894737,31.43277778
21.02666667,8.297142857
24.96369488,9.193481225
29.55,8.33625
24.96369488,9.193481225
9.47991880141251,18.361396574605124
28.02941176,9.0475
18.39,43.7
21.21428571,13.64615385
0.0,8.228571429
21.40526316,35.79388889
22.94214286,21.38384615
1.159333333,19.132
47.95736842,8.332222222
24.93377564,8.13
21.01,16.50944444
17.30182838863061,21.59682915122312
29.40769231,8.242857143
28.445,9.376666667
24.875,10.06333333
21.48315789,14.41111111
17.75928571,14.39769231
22.3,53.0
3.157142857,32.10642857
16.49222222,0.0
23.10555556,7.84
21.70588235,8.8225
24.96369488,9.193481225
44.42666667,9.017
0.0,23.8
29.99090909,36.69818182
24.40818182,40.90833333
24.38235294,8.265555556
23.98,33.91333333
24.96369488,9.193481225
16.72947368,34.78421053
1.876666667,15.90333333
26.81,21.26363636
27.5,7.9
23.31111111,8.112857143
43.8,9.636
23.31111111,8.112857143
27.995,8.21125
25.74210526,9.009090909
25.886875,42.58533333
21.78176471,8.13625
29.8,7.698571429
24.82857143,42.51428571
29.48888889,31.88176471
17.13722222,9.36
0.0,0.0
25.19444444,8.278421053
24.37894737,7.6375
29.85294118,8.597142857
15.04893334,23.396
24.4,43.5
0.0,1.626315789
0.0,27.74
17.21529412,21.668125
35.4,32.6
26.575,8.228571429
5.821428571,18.73428571
19.39,64.8
18.2175,38.75052632
28.61,7.632222222
0.966111111,24.76666667
20.37952381,7.898888889
0.0,16.90789474
0.0,30.56875
24.84,9.4
25.235,8.346666667
2.794736842,22.00555556
21.52631579,9.433333333
25.98333333,7.7
23.53631579,32.24105263
23.00781763,8.4
9.172631579,28.61052632
19.12533333,39.73066667
18.97590909,42.82272727
36.621875,31.03
48.965,8.731666667
0.0,8.7125
0.0,19.71928571
23.1,6.5
0.0,0.0
19.86142857,40.48785714
11.02875,20.76125
19.04047619,8.198
40.4,45.4
54.42,63.625
40.35066667,8.585714286
16.196,22.07266667
0.0,3.938888889
0.0,40.1
12.27666667,23.06111111
24.15294118,8.099
21.34384615,24.32857143
0.810526316,0.0
19.6,38.6
21.52375,23.7
17.986,26.81866667
9.910555556,0.9
13.82473684,20.51
20.1,20.6
30.94,8.74
23.02473684,27.92631579
24.29444444,22.5
0.0,5.484210526
22.79166667,28.37416667
0.0,0.0
21.81764706,0.944444444
27.18333333,8.2
18.7,41.7
58.15263158,8.55
0.0,38.0
24.15625,21.95714286
19.75157895,21.90526316
26.58333333,8.328571429
0.0,7.85
48.65,7.899
0.0,0.0
54.66,7.932222222
18.39,42.7
18.6,38.2
14.43578947,23.64210526
18.69833333,25.06666667
23.94545455,44.17272727
0.0,0.0
0.0,19.06444444
32.13,43.42636364
23.18235294,11.23333333
2.6,2.292666667
21.84,8.51
34.71727273,7.783333333
0.0,4.667368421
29.95789474,6.4875
0.0,60.6
27.49444444,8.297777778
9.94,41.308
16.89,41.6
7.976666667,20.39833333
20.07789474,8.538333333
0.0,8.861818182
18.7,39.9
18.26052632,23.0
19.88888889,22.44210526
25.38353825,9.953583458
25.38,8.0975
25.81666667,8.37
0.0,7.841428571
43.48,45.81875
20.54,8.642727273
0.0,0.0
5.593684211,20.16842105
20.6,22.6
26.1375,9.57
8.297619048,8.354
25.6875,7.84875
25.45555556,19.7
63.17222222,8.475
46.1,57.9
26.25714286,14.68333333
2.626666667,0.0
0.0,19.748
24.6,43.2
19.65764706,8.17375
38.36444444,39.11705882
0.877777778,0.0
21.7,22.5
45.55,8.588888889
20.00315789,24.15789474
20.959,40.04333333
35.0116864,9.015
23.67222222,26.01111111
19.47133333,41.17733333
3.541176471,5.843888889
22.73277778,9.4975
21.54833333,8.2
34.16263158,8.416666667
21.4,44.7
34.39076923,31.12230769
0.0,0.0
26.06315789,38.02052632
32.7,7.731666667
3.4,20.986
14.47333333,42.45266667
6.526315789,2.057894737
18.675,36.63166667
27.7047619,8.508888889
0.0,2.182352941
48.62666667,9.65
23.20978913,8.066666667
29.26666667,8.928
30.4,47.0
26.8,28.6
21.7,22.7
51.49444444,8.343333333
56.65625,7.9875
15.31368421,22.02578947
34.78428571,38.20642857
27.27368421,15.58307692
33.44777778,8.652
30.02,11.8
24.9154696,9.778252707
16.57875,34.761875
0.0,14.26466667
23.48235294,8.241428571
51.77894737,56.725
27.1952381,8.898
20.13352941,8.486666667
45.875,9.26125
48.95555556,8.854285714
17.2,65.3
26.34285714,9.155714286
0.0,0.0
23.41055556,4.041176471
2.714285714,4.483846154
20.26882353,8.27
20.25578947,23.8
21.4,44.9
45.5,42.4
25.53157895,9.241428571
8.871428571,22.05923077
43.699375,8.852222222
25.78888889,8.53
0.0,36.5
26.63125,8.245
1.133333333,39.032
28.0,25.9
0.7,0.0
37.12052632,8.988888889
18.90636364,21.81818182
17.7,39.29
26.501158312910093,33.09193757905837
20.2,41.1
37.79833333,8.26125
22.39473684,8.574444444
19.9825,24.955
25.31538462,8.543636364
56.1,59.9
27.6,52.7
19.059,28.628
42.38090909,8.05
20.959,8.865555556
25.73333333,18.97210526
0.0,37.0
18.55692308,42.74615385
22.80526316,8.3
7.337142857,8.15
26.78823529,10.096
21.70473684,16.19684211
52.45,8.408888889
18.0,19.8
25.355,16.865
22.6895,7.970909091
9.1375,20.97210526
1.033333333,21.33611111
29.87894737,8.568181818
20.6,41.3
0.0,21.43166667
30.01508141,10.67188787
0.0,21.61111111
20.99947368,8.11
30.88000535,10.44548314
14.20909091,33.07272727
31.84157895,9.098333333
3.805555556,20.955
3.871111111,19.77666667
24.49473684,8.4225
18.77631579,23.60526316
39.5,41.1
27.5,46.7
19.52947368,22.99
0.988235294,19.798125
32.02,8.918888889
26.975,7.843333333
24.49047619,8.389090909
19.6,67.0
21.1,21.9
21.09947368,8.258
11.98222222,8.263333333
2.999473684,0.0
0.0,38.9
24.7,9.92
0.0,18.50444444
27.31333333,9.538
28.6,33.79
25.4,30.28090909
20.8,20.2
21.89375,7.943333333
25.86,9.258
26.2,8.2
3.605263158,8.29
22.09444444,27.82105263
0.0,7.831666667
32.39,8.26125
20.17266667,44.72142857
29.52352941,8.199
14.59947368,21.31
24.67222222,32.22722222
21.9,23.4
0.0,35.29
18.89,67.3
26.05882353,27.59375
43.29882353,8.129
18.780050257324262,32.315284989071415
22.14538462,8.926363636
0.0,3.872727273
18.0575,21.68
26.07166667,28.32777778
0.0,20.62166667
21.22722222,20.218
16.77444444,27.98888889
38.168,7.798888889
20.50833333,24.81428571
7.798947368,23.09444444
30.68368421,7.6625
3.255,19.61111111
5.071111111,0.0
19.3,39.2
40.080625,8.17
21.59375,21.36125
55.77692308,8.111111111
0.0,8.212857143
17.1,38.4
27.09375,8.054444444
29.2,40.9
30.3,9.44
23.7,39.5
20.66928571,37.33357143
22.81470588,25.34611111
9.524736842,22.38421053
22.73333333,42.50833333
2.708695652,56.14782609
20.7825,23.825
20.898,7.46
32.073,38.434
28.27777778,8.1625
27.11875,9.996
18.11263158,8.375
25.89375,8.586666667
18.27684211,8.41125
23.6625,9.048333333
7.741428571,24.85
27.50526316,8.628571429
29.6,8.133333333
1.414615385,19.39833333
0.0,7.821111111
19.31368421,23.77894737
22.0,22.3
27.2,34.5
45.23684211,51.28947368
27.83,8.76125
26.62352941,8.6
20.6,21.3
0.0,35.9
19.39,42.9
32.73665697,8.309488884
0.0,18.492
24.75263158,19.69842105
27.54444444,8.696666667
7.021666667,19.09944444
0.0,40.57391304
30.99894737,34.41611111
26.6,35.7
22.8,9.475
24.7375,8.1725
6.113571429,22.4
19.3,7.548
21.54,8.498333333
38.41,39.075
0.0,1.987058824
9.397857143,19.26076923
22.21764706,10.04
23.74,33.01333333
22.36125,29.74
18.0,20.1
2.478571429,13.57714286
5.359,0.0
26.05,29.35555556
23.54,26.95
24.0,11.58333333
19.0,43.0
29.32,19.558
2.704736842,17.92421053
27.12222222,7.955714286
0.927777778,23.0
18.03,22.46111111
32.9,9.216
27.36,8.175
23.5,8.47
19.1,41.4
38.296,39.51733333
21.3,37.4
8.7995,36.37368421
24.53333333,9.44
0.0,0.0
0.0,20.21842105
38.67142857,14.87
10.480625,18.78333333
19.43611111,8.166666667
35.07055556,38.40388889
1.957894737,8.511428571
28.29230769,7.9
28.27222222,10.82
15.78117647,7.914285714
27.55,41.8325
21.985,8.024166667
0.0,20.33631579
22.8,38.9
28.38,17.86
20.21263158,23.31052632
0.0,8.6475
18.39368421,34.71666667
16.955,23.25714286
25.17,8.2
4.348888889,19.71388889
1.7395,8.7
22.434,30.2785
12.50842105,24.115
1.0375,19.61529412
20.124,0.0
1.7445,21.41333333
26.95882353,41.28176471
34.99909091,36.54
22.3,38.79
28.78823529,8.58375
0.0,5.216666667
0.0,10.00473684
32.925,17.82
2.073333333,17.666
10.63166667,0.0
25.9,20.1
16.65833333,32.01111111
19.6,21.8
27.09090909,29.50818182
34.485625,8.298571429
10.21473684,20.90526316
22.69285714,45.22142857
2.186875,18.57266667
25.98399283,9.908978637
28.33,9.2
18.894,39.05619048
12.88055556,8.64
28.96842105,8.719
21.534,22.14238095
26.46666667,37.25266667
25.4,7.45
5.343125,20.36125
19.666875,22.5875
39.04944444,8.529
1.005882353,17.97823529
18.66235294,24.88571429
0.0,7.958666667
26.77039153,9.622460738
0.0,7.976666667
44.2,40.1
0.0,2.15625
20.055625,25.06666667
15.02176471,26.47058824
0.0,22.68789474
29.31541429,8.018
0.0,12.604
0.0,35.59736842
20.8,19.3
16.53105263,21.82631579
19.40277778,8.116666667
29.42352941,8.5
52.04444444,7.88
36.5,42.1
6.32181818,17.85681818
1.173333333,19.95133333
26.4,7.85
0.0,18.36684211
21.4,25.2
0.0,12.8125
6.3895,35.918
27.6375,29.35
24.99444444,8.7
4.799333333,19.56125
20.509264578969237,20.973462293186458
24.575,22.9
23.28181818,23.14545455
19.208,7.6
20.39375,29.10714286
2.173684211,16.7
25.34444444,14.45444444
19.4,24.92727273
22.15357119954382,32.387116636333985
20.5,21.6
6.777222222,18.64833333
28.53003886,8.763306976
20.22857143,21.91428571
31.761875,34.63470588
44.455,8.433333333
20.39,23.3
15.92571429,27.82857143
23.34736842,14.388
24.55,7.94
41.71705882,8.31
5.694,23.94210526
12.73133333,20.45733333
21.16941176,7.433333333
0.0,0.0
1.061111111,21.5
11.213,20.504
43.84363636,8.233333333
5.325,21.04157895
18.844060784733074,31.345467209206845
30.35,8.58
19.00368421,24.64736842
37.44857143,38.825
0.0,13.23083333
62.77588235,8.848
28.90952381,8.288
24.40697743,10.36359892
20.7,23.0
47.40526316,7.683333333
23.34,33.92
17.8,18.39
13.21230769,20.41538462
25.62352941,9.697142857
9.046666667,0.0
27.77142857,9.242857143
10.35866667,20.738
17.8,39.9
25.21764706,8.398888889
0.0,8.336153846
40.97181818,8.524545455
27.13333333,8.416363636
40.27789474,7.711111111
21.28,0.0
36.26846154,39.82923077
3.05,19.692
0.926315789,18.39368421
44.064,47.8595
0.0,0.0
30.88333333,8.244444444
24.64117647,6.933333333
21.41611111,10.58428571
23.15,40.19285714
27.18571429,40.955
38.6,62.9
12.92611111,8.378333333
43.79421053,8.243333333
35.5,39.1
42.855,7.925
22.95862427,8.1
23.3,25.5
14.91470588,21.643125
20.30044578913669,31.89977352330675
20.19333333,8.139
3.955,42.86263158
21.11625,27.88
43.4,33.29
22.73333333,7.75
23.30555556,29.17894737
11.20947368,22.31578947
3.023529412,8.677
6.16,19.33166667
0.0,0.0
24.17222222,0.0
19.50944444,23.87368421
0.0,20.44
29.64,31.25105263
0.0,13.728125
27.625,8.2475
2.470588235,14.9175
21.51933333,18.58533333
21.36789474,8.77375
17.6,25.3
49.85,8.11125
29.175,7.54
23.01538462,42.22307692
27.40833333,32.21666667
38.13222222,30.42941176
0.0,20.51111111
40.77875,8.786666667
26.51111111,7.841428571
21.2,23.0
0.0,19.91421053
0.0,0.0
4.855714286,20.809
19.41214286,39.42857143
26.03888889,8.15
25.2,22.5
28.05,8.912857143
2.484210526,21.17166667
3.567368421,21.72666667
26.989012480424265,36.89858459754191
7.246842105,21.10368421
22.25333333,37.352
24.96369488,9.193481225
16.27363636,8.079
28.0,7.75
0.0,17.37411765
14.128125,8.077777778
28.010053855773606,36.359763687563145
18.0,41.6
19.6,22.9
25.59444444,9.6
19.28736842,26.32631579
24.5,26.1
19.29631579,26.47894737
22.56842105,13.4
19.579,39.3525
27.2,8.13
16.659,21.4995
24.8,38.6
0.0,12.760625
17.2,39.1
14.102560056438847,19.073959486634067
20.523125,8.033333333
23.095,6.7395
14.375,8.9
0.0,21.66
48.1,32.1
23.65823529,38.50941176
6.583333333,20.299375
20.39,20.7
22.74444444,8.184285714
33.13,32.87071429
23.6,60.8
19.65444444,11.55
22.43529412,8.121111111
0.0,0.0
18.73882353,8.15
28.92,8.88
26.86,35.17611111
0.0,8.31
27.74996768,9.462510662
25.4125,23.67777778
28.84444444,8.52
30.57553777,16.89
50.28764706,56.25625
26.92857143,9.407777778
14.174375,21.76470588
18.51444444,21.07111111
21.88,25.81333333
0.0,0.0
20.39,21.8
25.145,8.8
0.0,11.64684211
23.07142857,7.949166667
0.0,0.905263158
25.705,29.325
17.48052632,28.56111111
28.09333333,39.63333333
20.68533333,23.22666667
0.0,21.08125
39.2,42.6
0.0,7.272727273
42.1,45.1
25.01941283,8.395
19.1,59.6
17.73352941,22.54210526
22.82941176,21.66944444
14.14222222,26.81176471
39.6,41.5
17.3,21.9
46.4,46.0
20.275,30.54916667
28.8625,8.741428571
28.83317533,10.4
41.19947368,8.612857143
0.0,9.848888889
41.3995,10.0625
0.0,0.0
55.65555556,7.9875
20.98666667,8.659
0.0,8.098571429
19.67266667,32.91428571
1.921052632,21.31947368
22.9,8.477
55.86315789,8.197
32.99904762,36.32636364
23.9,29.92222222
15.83117647,8.385
21.2,22.2
1.904444444,19.98736842
12.13166667,7.989
22.06666667,40.73941176
0.0,32.5
21.4595,8.527
21.7,45.8
25.8,31.8
45.8,35.0
12.066,19.61333333
24.07588235,34.68333333
28.0,52.4
17.61421053,8.1
9.197626552110592,20.79180066296749
45.9,37.29
26.13333333,9.218
48.54117647,8.2325
40.036,8.512857143
9.731666667,21.66055556
0.0,15.365
21.62222222,17.34578947
1.580909091,12.37611111
30.03529412,8.198571429
28.44210526,8.633333333
17.8,40.1
18.6,65.09
2.266666667,19.754375
0.0,0.0
20.06333333,20.35555556
0.0,7.816666667
0.0,14.76352941
0.0,38.1
23.75882353,19.31333333
35.666875,31.00533333
0.0,19.28701754
20.39,35.29
25.035,8.324166667
21.2,44.4
25.82307692,8.242857143
0.0,8.518
55.76666667,8.766666667
24.31818182,8.32
28.6,44.2
32.075,8.4125
15.97210526,9.4475
20.6,21.3
0.0,3.705555556
23.76666667,10.75
18.968,38.3675
10.89894737,19.74105263
28.36666667,40.46333333
38.48210526,44.28842105
20.49944444,8.588888889
0.0,6.577777778
22.73333333,8.808571429
22.15833333,29.7
46.2,66.09
0.0,4.005882353
1.976470588,18.69166667
20.78122377803834,21.487641641557957
2.862631579,21.43052632
16.95431953,22.78179487
6.45625,20.8375
63.809,7.7
16.533,21.24736842
42.59944444,8.358
23.24176216,7.966666667
12.3185,38.305
2.421052632,20.72526316
16.67157895,20.65684211
27.6,51.8
26.44,7.32
24.17736842,22.48625
43.04578947,8.025
5.37,13.34229412
38.54388889,7.65
45.42111111,9.12
0.0,8.749
20.9,23.1
23.80533333,23.21866667
23.8,19.8
16.89,47.0
28.17368421,8.1
19.5,10.27142857
0.0,1.872222222
38.2,67.2
19.94777778,22.465
22.6,23.0
1.689473684,14.95277778
5.833333333,10.6475
41.7,52.1
46.355,7.711111111
42.65,8.352222222
0.0,21.479
21.9,23.4
33.32714286,44.24285714
51.54444444,9.30875
28.01578947,7.35
35.7,19.16
29.13636364,26.03636364
17.33846057,7.85
37.79944444,9.525
24.06842105,9.371578947
32.41727273,25.4
3.924166667,0.0
31.22230769,39.33083333
16.5,36.6
30.12,7.64
42.305,7.555555556
20.44833333,9.472
23.97142857,42.47857143
45.0,24.1
9.838538505468364,19.247794002508954
18.2,46.5
3.252631579,17.572
26.60666667,8.66
24.83684211,6.655555556
25.57333333,40.29733333
18.21,22.645
27.61753044,9.937550284
20.72578947,4.2
0.0,18.52533333
26.74615385,8.25
6.921111111,20.015
20.38058824,24.20588235
39.21176471,7.775555556
11.0675,21.25625
0.0,0.0
0.0,19.67055556
24.08235294,8.087777778
46.44736842,44.46263158
24.54705882,9.91125
13.84285714,8.807142857
22.0,40.79
0.826315789,3.911111111
17.15105263,23.59473684
17.93722222,23.34444444
24.62631579,8.485714286
27.88571429,7.39
23.78235294,11.55
27.41176471,8.498888889
20.493125,8.2475
0.0,9.551428571
43.4,45.5
19.49909091,8.381428571
0.0,34.7
0.0,37.7
15.20571429,21.15933333
22.01473684,44.81052632
21.74647059,8.0
0.0,8.671428571
9.475555556,1.933333333
22.1,28.5
30.57553777,16.89
19.86444444,8.95
